Source File Name:	SigPro_Rock
Signal:	FFT - Usr FFT / Vib / Velocity - Magnitude

Frequency	Magnitude	Magnitude	Magnitude
[ Hz ]	[ m/s ]	[ m/s ]	[ m/s ]
42.1875	2.448911e-7	1.515295e-7	3.577885e-7
42.578125	4.114271e-7	3.40881e-7	3.975781e-7
42.96875	2.906663e-7	3.153548e-7	3.552621e-7
43.359375	3.438153e-7	2.656033e-8	1.468654e-7
43.75	6.356095e-8	2.281307e-7	3.778632e-7
44.140625	3.005682e-7	2.48592e-7	1.517974e-7
44.53125	1.150726e-7	9.418692e-8	2.276979e-7
44.921875	8.529578e-8	8.229117e-8	1.390618e-7
45.3125	2.464261e-7	2.390028e-7	2.354633e-7
45.703125	2.267231e-7	1.57936e-7	1.571388e-7
46.09375	4.573033e-8	1.251154e-7	9.639339e-8
46.484375	1.697065e-7	3.381026e-8	9.237841e-8
46.875	7.948877e-8	1.825672e-8	7.918407e-8
47.265625	7.377801e-8	1.394542e-7	1.161468e-7
47.65625	9.422136e-8	7.430474e-8	7.92331e-8
48.046875	1.503702e-7	7.953982e-8	8.972643e-8
48.4375	1.050504e-7	5.67953e-8	4.301689e-8
48.828125	6.745566e-8	5.198364e-8	9.999096e-8
49.21875	5.600948e-8	9.502729e-8	8.804697e-8
49.609375	3.438042e-8	1.131757e-7	6.311885e-8
50	7.451228e-8	8.76014e-8	2.467442e-8
50.390625	6.755763e-8	3.573008e-8	7.259414e-8
50.78125	1.072198e-7	1.004172e-7	1.106944e-7
51.171875	1.027984e-7	8.774951e-8	6.843619e-8
51.5625	1.216486e-7	6.72846e-8	6.291621e-8
51.953125	7.462891e-8	4.078737e-8	7.107712e-8
52.34375	1.113083e-7	2.268488e-8	1.803635e-8
52.734375	1.361064e-8	5.182182e-8	4.242709e-8
53.125	9.466546e-8	5.118073e-8	3.724076e-8
53.515625	1.129117e-7	7.545501e-8	1.143164e-7
53.90625	2.681968e-8	5.627166e-8	9.543159e-8
54.296875	9.347432e-8	2.940543e-8	1.124355e-7
54.6875	6.656249e-8	8.061851e-8	4.116822e-8
55.078125	1.409443e-7	1.989127e-7	3.835073e-8
55.46875	3.223649e-8	3.660232e-8	1.257786e-8
55.859375	1.395632e-7	5.176519e-8	1.372175e-7
56.25	1.255902e-7	1.875212e-7	1.369589e-7
56.640625	1.935809e-7	2.631055e-7	1.878469e-7
57.03125	9.178651e-8	3.860189e-8	6.763869e-8
57.421875	9.24467e-8	2.888676e-8	1.535713e-8
57.8125	2.934443e-8	7.201467e-8	1.617896e-7
58.203125	7.785719e-8	1.096181e-7	2.228601e-8
58.59375	5.971093e-8	1.744656e-7	2.523064e-7
58.984375	4.901159e-8	1.39203e-7	9.573872e-8
59.375	2.60799e-7	1.683939e-7	1.528122e-7
59.765625	3.166064e-7	2.246349e-7	1.279177e-7
60.15625	2.315502e-7	7.538473e-8	7.46826e-8
60.546875	1.730304e-7	9.49066e-8	7.662184e-8
60.9375	2.99136e-7	1.713687e-7	2.842649e-7
61.328125	1.178762e-7	1.135778e-7	9.007586e-8
61.71875	9.672765e-8	1.242613e-7	1.094273e-7
62.109375	1.302407e-7	9.244867e-8	5.112537e-8
62.5	1.213211e-7	1.315156e-7	8.153732e-8
62.890625	1.307121e-7	7.387742e-8	1.569538e-8
63.28125	1.831298e-7	1.108437e-7	3.999985e-8
63.671875	1.126213e-7	1.127829e-7	4.847464e-8
64.0625	1.880365e-7	3.394011e-8	1.468116e-7
64.453125	1.927429e-7	1.054565e-8	7.194392e-8
64.84375	1.796517e-7	1.342898e-7	8.000425e-8
65.234375	1.015027e-7	6.23072e-8	8.474471e-8
65.625	1.820941e-7	1.480738e-7	7.476964e-9
66.015625	2.635153e-7	1.125299e-7	7.800246e-8
66.40625	2.21458e-7	1.131475e-7	4.440779e-8
66.796875	1.844881e-7	8.482459e-8	4.027494e-8
67.1875	3.485122e-7	8.857754e-8	7.977334e-8
67.578125	3.29685e-7	1.369857e-7	9.610294e-8
67.96875	3.741491e-7	1.824348e-7	5.761547e-8
68.359375	3.751582e-7	1.348366e-7	3.969256e-8
68.75	2.535759e-7	8.333378e-8	4.552974e-8
69.140625	3.642415e-7	1.344355e-7	1.353823e-7
69.53125	4.66561e-7	2.08397e-7	4.71586e-8
69.921875	3.951615e-7	1.288034e-7	5.582579e-8
70.3125	3.240911e-7	1.124405e-7	6.949725e-8
70.703125	6.097675e-7	4.298267e-7	7.864322e-8
71.09375	4.123818e-7	2.047657e-7	1.189374e-7
71.484375	4.99499e-7	2.725532e-7	5.756817e-8
71.875	4.815839e-7	2.792987e-7	1.474243e-7
72.265625	2.044627e-7	1.033477e-7	2.568759e-7
72.65625	6.812447e-7	3.277249e-7	5.93147e-8
73.046875	6.708929e-7	4.149437e-7	1.338446e-7
73.4375	6.420405e-7	4.46387e-7	2.061689e-7
73.828125	6.252175e-7	3.538038e-7	1.929462e-7
74.21875	5.339509e-7	5.155304e-7	3.004469e-7
74.609375	6.865316e-7	3.217304e-7	1.533571e-7
75	8.570259e-7	5.454725e-7	9.98559e-8
75.390625	7.39356e-7	5.452795e-7	2.311239e-7
75.78125	7.054749e-7	2.654525e-7	1.0363e-7
76.171875	7.025794e-7	3.115266e-7	1.875375e-7
76.5625	7.579648e-7	3.828737e-7	2.828339e-7
76.953125	7.670936e-7	5.3056e-7	2.927505e-7
77.34375	8.382078e-7	3.538143e-7	2.117157e-7
77.734375	6.19087e-7	2.479954e-7	1.144763e-7
78.125	8.190987e-7	4.072284e-7	4.451712e-7
78.515625	1.109337e-6	6.136058e-7	3.668502e-7
78.90625	8.117541e-7	7.558776e-7	3.31845e-7
79.296875	7.802632e-7	3.469985e-7	3.792473e-7
79.6875	5.352431e-7	4.742894e-7	2.965134e-7
80.078125	9.898465e-7	7.332396e-7	3.13299e-7
80.46875	1.191514e-6	5.383192e-7	2.794262e-7
80.859375	8.808949e-7	5.780146e-7	3.07579e-7
81.25	5.37934e-7	2.446711e-7	1.269213e-7
81.640625	8.48333e-7	5.816073e-7	2.442484e-7
82.03125	9.568253e-7	6.371861e-7	3.358049e-7
82.421875	9.526383e-7	6.282167e-7	3.714291e-7
82.8125	7.617837e-7	4.725205e-7	2.765715e-7
83.203125	7.036062e-7	3.979857e-7	2.119698e-7
83.59375	8.828983e-7	7.136525e-7	4.298174e-7
83.984375	1.147162e-6	6.290549e-7	2.677301e-7
84.375	1.156713e-6	6.19536e-7	2.56069e-7
84.765625	6.609843e-7	5.531574e-7	3.946359e-7
85.15625	7.981512e-7	1.012838e-6	2.58783e-7
85.546875	9.706297e-7	6.277685e-7	4.318463e-7
85.9375	9.294039e-7	7.850069e-7	4.36587e-7
86.328125	8.550913e-7	5.212937e-7	3.291131e-7
86.71875	5.906147e-7	4.142263e-7	2.209563e-7
87.109375	7.912968e-7	6.645159e-7	4.226498e-7
87.5	8.769097e-7	7.543633e-7	4.686914e-7
87.890625	8.214361e-7	6.031799e-7	4.169062e-7
88.28125	6.546548e-7	4.261632e-7	2.247168e-7
88.671875	5.820295e-7	5.557967e-7	3.213478e-7
89.0625	7.090659e-7	6.541378e-7	4.337493e-7
89.453125	6.940331e-7	6.906946e-7	5.352395e-7
89.84375	6.293124e-7	5.246384e-7	3.923813e-7
90.234375	3.695945e-7	3.344008e-7	2.281511e-7
90.625	5.780458e-7	5.024149e-7	4.392007e-7
91.015625	7.16884e-7	6.580561e-7	4.896841e-7
91.40625	6.860912e-7	5.815704e-7	3.993032e-7
91.796875	4.960339e-7	3.594083e-7	2.979984e-7
92.1875	4.099803e-7	3.791177e-7	2.8739e-7
92.578125	6.066763e-7	5.736231e-7	4.206427e-7
92.96875	6.595097e-7	5.973138e-7	4.160222e-7
93.359375	5.677571e-7	4.85781e-7	3.529693e-7
93.75	2.614132e-7	2.37569e-7	1.644904e-7
94.140625	5.519718e-7	5.290396e-7	3.085209e-7
94.53125	6.184961e-7	4.522592e-7	3.580238e-7
94.921875	6.176455e-7	4.856443e-7	2.83097e-7
95.3125	5.203547e-7	3.973735e-7	1.953635e-7
95.703125	4.191164e-7	3.016131e-7	2.313994e-7
96.09375	6.007951e-7	3.693823e-7	2.947851e-7
96.484375	6.211038e-7	4.111574e-7	2.482885e-7
96.875	5.843795e-7	3.667345e-7	2.248364e-7
97.265625	3.816178e-7	2.556279e-7	8.000622e-8
97.65625	4.459172e-7	2.531293e-7	1.459017e-7
98.046875	5.772907e-7	3.151758e-7	2.206775e-7
98.4375	5.209289e-7	3.039438e-7	2.524854e-7
98.828125	3.223741e-7	1.528684e-7	2.411774e-7
99.21875	5.111276e-7	3.511067e-7	1.292516e-7
99.609375	4.435901e-7	1.530273e-7	7.756238e-8
100	5.310754e-7	2.894689e-7	1.152249e-7
100.390625	5.317605e-7	2.556325e-7	1.59985e-7
100.78125	3.622046e-7	2.121448e-7	9.61319e-8
101.171875	3.618525e-7	2.002581e-7	6.488562e-8
101.5625	4.984255e-7	2.901077e-7	1.629379e-7
101.953125	4.991206e-7	3.306326e-7	1.931736e-7
102.34375	4.441104e-7	2.125004e-7	1.560847e-7
102.734375	3.343661e-7	1.637729e-7	6.026935e-8
103.125	4.653416e-7	2.756005e-7	1.720278e-7
103.515625	5.404374e-7	3.124612e-7	2.588646e-7
103.90625	5.019533e-7	3.255404e-7	2.009594e-7
104.296875	4.969872e-7	2.363283e-7	1.507046e-7
104.6875	3.359296e-7	1.807261e-7	9.679322e-8
105.078125	6.876667e-7	1.618046e-7	5.398048e-8
105.46875	5.02778e-7	2.913536e-7	1.777043e-7
105.859375	3.841041e-7	1.93512e-7	2.08197e-7
106.25	3.019721e-7	8.974394e-8	1.038502e-7
106.640625	4.060204e-7	1.955285e-7	2.062908e-7
107.03125	4.208923e-7	2.533711e-7	2.007212e-7
107.421875	4.686027e-7	2.460746e-7	1.813496e-7
107.8125	4.413868e-7	1.795114e-7	9.072496e-8
108.203125	2.813456e-7	1.622432e-7	7.798347e-8
108.59375	3.610578e-7	2.130523e-7	1.804111e-7
108.984375	4.496521e-7	2.430955e-7	1.721413e-7
109.375	4.025205e-7	2.04393e-7	1.545796e-7
109.765625	2.820313e-7	1.232084e-7	9.116716e-8
110.15625	3.220662e-7	1.982732e-7	1.275635e-7
110.546875	3.451584e-7	2.160314e-7	1.626831e-7
110.9375	3.287913e-7	2.110502e-7	1.442904e-7
111.328125	2.609968e-7	1.603394e-7	1.102404e-7
111.71875	2.719125e-7	1.056659e-7	9.062994e-8
112.109375	3.464966e-7	1.96792e-7	8.126708e-8
112.5	3.728368e-7	2.705711e-7	9.838131e-8
112.890625	4.0521e-7	2.719203e-7	1.796702e-7
113.28125	4.747313e-7	6.501863e-7	2.639023e-7
113.671875	3.566733e-7	2.723204e-7	1.248132e-7
114.0625	3.698146e-7	1.257732e-7	7.00241e-8
114.453125	3.363521e-7	1.424818e-7	1.086892e-7
114.84375	2.313721e-7	9.439275e-8	1.232184e-7
115.234375	1.628008e-7	8.050486e-8	3.828378e-8
115.625	2.22382e-7	1.409633e-7	5.728326e-8
116.015625	3.043329e-7	1.531737e-7	9.403814e-8
116.40625	2.617051e-7	1.319548e-7	1.141096e-7
116.796875	1.721877e-7	9.02097e-8	5.857859e-8
117.1875	1.807189e-7	9.433823e-8	4.19871e-8
117.578125	2.754255e-7	1.302282e-7	1.03263e-7
117.96875	2.640121e-7	1.500021e-7	7.557343e-8
118.359375	2.219728e-7	1.060886e-7	6.676227e-8
118.75	1.631293e-7	6.735198e-8	3.092906e-8
119.140625	2.530125e-7	1.370604e-7	1.071955e-7
119.53125	2.90123e-7	1.185633e-7	8.866938e-8
119.921875	3.648559e-7	4.582664e-7	5.739001e-7
120.3125	2.267716e-7	1.186428e-7	2.946273e-8
120.703125	1.997865e-7	9.194628e-8	7.312195e-8
121.09375	2.513093e-7	1.282378e-7	1.004074e-7
121.484375	3.062809e-7	1.521375e-7	9.318818e-8
121.875	2.500862e-7	1.075586e-7	9.733966e-8
122.265625	1.722663e-7	7.31597e-8	6.795185e-8
122.65625	2.184597e-7	1.229343e-7	8.7724e-8
123.046875	2.966583e-7	1.570759e-7	1.322544e-7
123.4375	2.993393e-7	1.443706e-7	1.236756e-7
123.828125	2.163549e-7	1.148001e-7	7.441905e-8
124.21875	2.482854e-7	8.377933e-8	4.297818e-8
124.609375	2.564744e-7	1.28503e-7	8.705445e-8
125	3.321394e-7	1.443733e-7	1.261545e-7
125.390625	3.219007e-7	1.022358e-7	1.152033e-7
125.78125	2.406621e-7	9.493869e-8	7.236323e-8
126.171875	2.700984e-7	1.244816e-7	5.834874e-8
126.5625	3.3298e-7	1.35269e-7	1.032426e-7
126.953125	3.253971e-7	1.535535e-7	1.106556e-7
127.34375	3.415718e-7	1.470576e-7	9.614459e-8
127.734375	2.158649e-7	1.074049e-7	5.772604e-8
128.125	3.281725e-7	1.521268e-7	9.280016e-8
128.515625	4.179252e-7	1.47655e-7	1.197056e-7
128.90625	4.020449e-7	1.752441e-7	1.272152e-7
129.296875	3.619796e-7	1.496392e-7	8.638303e-8
129.6875	3.155668e-7	1.463166e-7	1.029277e-7
130.078125	4.589236e-7	1.97265e-7	1.426372e-7
130.46875	5.323133e-7	2.117489e-7	1.486926e-7
130.859375	4.906585e-7	1.933164e-7	1.098373e-7
131.25	2.80723e-7	1.512511e-7	8.310362e-8
131.640625	4.722716e-7	2.138503e-7	1.561171e-7
132.03125	5.994413e-7	2.705063e-7	2.135879e-7
132.421875	6.54428e-7	2.765812e-7	1.7919e-7
132.8125	5.422431e-7	1.898693e-7	1.333926e-7
133.203125	4.729099e-7	2.240561e-7	1.320019e-7
133.59375	6.668535e-7	3.245803e-7	2.215043e-7
133.984375	7.599425e-7	3.465136e-7	2.327018e-7
134.375	7.392177e-7	3.286656e-7	2.16781e-7
134.765625	5.528334e-7	2.17251e-7	1.15454e-7
135.15625	6.561579e-7	3.517006e-7	2.267015e-7
135.546875	8.453566e-7	4.406111e-7	2.785588e-7
135.9375	9.038352e-7	4.37824e-7	2.78157e-7
136.328125	7.191128e-7	3.302621e-7	1.959336e-7
136.71875	5.586518e-7	3.60213e-7	2.021593e-7
137.109375	8.691725e-7	4.817113e-7	3.167258e-7
137.5	1.049209e-6	5.342756e-7	3.720936e-7
137.890625	9.853684e-7	4.766148e-7	3.180748e-7
138.28125	6.985135e-7	3.15299e-7	2.025033e-7
138.671875	8.119534e-7	4.709913e-7	2.73805e-7
139.0625	1.085132e-6	5.94292e-7	3.998289e-7
139.453125	1.173361e-6	5.977136e-7	4.015407e-7
139.84375	9.876918e-7	4.611376e-7	3.144879e-7
140.234375	6.599108e-7	4.215296e-7	2.514909e-7
140.625	1.056781e-6	6.183114e-7	3.944768e-7
141.015625	1.247313e-6	6.773597e-7	4.745798e-7
141.40625	1.224067e-6	6.228716e-7	4.317444e-7
141.796875	9.187537e-7	4.132665e-7	2.592434e-7
142.1875	8.833139e-7	5.478772e-7	3.323546e-7
142.578125	1.267666e-6	7.227717e-7	4.689429e-7
142.96875	1.367995e-6	7.222854e-7	5.086342e-7
143.359375	1.152858e-6	5.812035e-7	3.932524e-7
143.75	7.067615e-7	4.318219e-7	2.819043e-7
144.140625	1.084404e-6	6.729967e-7	4.580475e-7
144.53125	1.422094e-6	7.773963e-7	5.423652e-7
144.921875	1.352173e-6	7.127261e-7	4.915245e-7
145.3125	1.051956e-6	4.959211e-7	3.259279e-7
145.703125	9.425762e-7	5.643333e-7	3.891461e-7
146.09375	1.269133e-6	7.589343e-7	5.289318e-7
146.484375	1.453049e-6	7.872929e-7	5.567324e-7
146.875	1.266998e-6	6.3775e-7	4.530104e-7
147.265625	8.771689e-7	3.768261e-7	2.511009e-7
147.65625	1.083005e-6	6.743211e-7	4.727614e-7
148.046875	1.372537e-6	8.257526e-7	5.799727e-7
148.4375	1.392146e-6	7.287281e-7	5.37811e-7
148.828125	1.113097e-6	5.05665e-7	4.305433e-7
149.21875	7.806175e-7	5.4333e-7	4.048786e-7
149.609375	1.223236e-6	7.583632e-7	5.314783e-7
150	1.370135e-6	7.967509e-7	5.532824e-7
150.390625	1.236782e-6	6.29235e-7	4.795401e-7
150.78125	8.578682e-7	3.916988e-7	2.786672e-7
151.171875	9.689351e-7	6.322895e-7	4.078487e-7
151.5625	1.238169e-6	7.29929e-7	5.131952e-7
151.953125	1.310421e-6	6.859577e-7	4.85793e-7
152.34375	1.021285e-6	4.964144e-7	3.684329e-7
152.734375	6.742343e-7	4.428664e-7	2.769652e-7
153.125	1.025051e-6	6.348924e-7	4.388094e-7
153.515625	1.165096e-6	6.442983e-7	4.936259e-7
153.90625	1.057866e-6	5.234568e-7	4.220792e-7
154.296875	7.489747e-7	3.336751e-7	2.368514e-7
154.6875	7.080116e-7	4.794111e-7	3.691997e-7
155.078125	9.97589e-7	5.857031e-7	4.259986e-7
155.46875	1.033585e-6	5.014502e-7	4.583782e-7
155.859375	8.555955e-7	3.157302e-7	2.840904e-7
156.25	5.311058e-7	3.373466e-7	2.120877e-7
156.640625	7.488789e-7	4.739964e-7	3.398121e-7
157.03125	9.486815e-7	4.840641e-7	4.143398e-7
157.421875	8.864679e-7	4.031275e-7	3.663321e-7
157.8125	6.48221e-7	2.060928e-7	2.527875e-7
158.203125	5.360993e-7	3.765641e-7	2.348494e-7
158.59375	7.769524e-7	4.309131e-7	3.708104e-7
158.984375	8.920043e-7	4.060512e-7	3.520097e-7
159.375	8.252151e-7	2.933694e-7	3.057263e-7
159.765625	5.37927e-7	1.815629e-7	1.188031e-7
160.15625	7.205197e-7	3.58218e-7	3.192748e-7
160.546875	9.096802e-7	4.190402e-7	3.149399e-7
160.9375	9.41771e-7	3.500739e-7	3.897195e-7
161.328125	7.128711e-7	2.338995e-7	2.224203e-7
161.71875	4.957762e-7	2.93117e-7	2.428268e-7
162.109375	7.851527e-7	3.885603e-7	3.627808e-7
162.5	9.661678e-7	3.810542e-7	4.735438e-7
162.890625	9.050353e-7	3.221708e-7	3.22016e-7
163.28125	6.450967e-7	1.898985e-7	2.651211e-7
163.671875	6.766257e-7	3.75356e-7	3.107981e-7
164.0625	9.888947e-7	4.773837e-7	4.838816e-7
164.453125	1.072383e-6	4.614053e-7	5.054204e-7
164.84375	9.109495e-7	3.93718e-7	3.951696e-7
165.234375	4.5156e-7	3.345917e-7	2.180906e-7
165.625	9.230506e-7	5.22516e-7	5.194468e-7
166.015625	1.17048e-6	6.275146e-7	5.86328e-7
166.40625	1.112599e-6	5.512373e-7	5.914212e-7
166.796875	8.825664e-7	4.105042e-7	3.666978e-7
167.1875	6.934386e-7	4.992503e-7	4.537938e-7
167.578125	1.152516e-6	6.8964e-7	6.562356e-7
167.96875	1.334887e-6	7.396153e-7	7.424065e-7
168.359375	1.139021e-6	5.635341e-7	6.51962e-7
168.75	6.991492e-7	4.500309e-7	3.854407e-7
169.140625	1.126777e-6	7.260861e-7	6.52022e-7
169.53125	1.512677e-6	9.120499e-7	8.940459e-7
169.921875	1.628095e-6	8.155159e-7	7.593107e-7
170.3125	9.253338e-7	7.582785e-7	7.217295e-7
170.703125	9.655846e-7	6.394138e-7	4.638187e-7
171.09375	1.483662e-6	9.70581e-7	8.687327e-7
171.484375	1.833783e-6	1.040768e-6	1.028279e-6
171.875	1.589895e-6	9.022476e-7	9.03984e-7
172.265625	1.067784e-6	5.679484e-7	5.333708e-7
172.65625	1.326589e-6	8.72732e-7	7.521151e-7
173.046875	1.868171e-6	1.142885e-6	1.122236e-6
173.4375	1.941195e-6	1.099972e-6	1.04322e-6
173.828125	1.488032e-6	8.804761e-7	8.132058e-7
174.21875	1.059829e-6	7.820529e-7	5.578877e-7
174.609375	1.800602e-6	1.102178e-6	9.846306e-7
175	2.119219e-6	1.220145e-6	1.144383e-6
175.390625	1.93406e-6	1.111652e-6	1.026842e-6
175.78125	1.298323e-6	7.26476e-7	6.007696e-7
176.171875	1.521512e-6	9.585247e-7	8.092842e-7
176.5625	2.112332e-6	1.240455e-6	1.110361e-6
176.953125	2.245731e-6	1.261917e-6	1.150967e-6
177.34375	1.808427e-6	1.055085e-6	8.793914e-7
177.734375	1.173601e-6	8.253987e-7	5.522069e-7
178.125	2.006381e-6	1.164024e-6	9.60809e-7
178.515625	2.421133e-6	1.387693e-6	1.227755e-6
178.90625	2.283388e-6	1.298681e-6	1.104353e-6
179.296875	1.628852e-6	9.781686e-7	7.700469e-7
179.6875	1.699083e-6	1.116497e-6	7.645477e-7
180.078125	2.523444e-6	1.419559e-6	1.19388e-6
180.46875	2.655644e-6	1.486018e-6	1.254236e-6
180.859375	2.216293e-6	1.299241e-6	1.015639e-6
181.25	1.241417e-6	9.041157e-7	4.917509e-7
181.640625	2.195248e-6	1.341278e-6	1.001448e-6
182.03125	2.778891e-6	1.615555e-6	1.283386e-6
182.421875	2.650665e-6	1.540789e-6	1.232744e-6
182.8125	1.924721e-6	1.181096e-6	8.591227e-7
183.203125	1.783589e-6	1.152738e-6	7.81001e-7
183.59375	2.625609e-6	1.583219e-6	1.192069e-6
183.984375	2.934356e-6	1.766009e-6	1.351953e-6
184.375	2.425671e-6	1.521175e-6	1.172183e-6
184.765625	1.556633e-6	1.010611e-6	7.110353e-7
185.15625	2.261133e-6	1.432134e-6	1.053956e-6
