Frequency (Hz),Distance (mm),Magnitude (m/s),Max Magnitude (m/s),Relative dB,fig
1525,0,3.32E-07,4.79E-06,-11.5969912,0.332
1525.390625,0,1.71E-07,4.79E-06,-14.48496013,0.171
1525.78125,0,1.34E-07,4.79E-06,-15.54265178,0.134
1526.171875,0,2.02E-07,4.79E-06,-13.74193888,0.202
1526.5625,0,2.88E-07,4.79E-06,-12.21162189,0.288
1526.953125,0,3.56E-07,4.79E-06,-11.28429258,0.356
1527.34375,0,2.40E-07,4.79E-06,-12.99809161,0.24
1527.734375,0,1.21E-07,4.79E-06,-15.96626545,0.121
1528.125,0,2.07E-07,4.79E-06,-13.63949116,0.207
1528.515625,0,2.33E-07,4.79E-06,-13.13023956,0.233
1528.90625,0,3.50E-07,4.79E-06,-11.36356943,0.35
1529.296875,0,2.84E-07,4.79E-06,-12.26628776,0.284
1529.6875,0,2.36E-07,4.79E-06,-13.08183454,0.236
1530.078125,0,2.65E-07,4.79E-06,-12.56945281,0.265
1530.46875,0,1.84E-07,4.79E-06,-14.16147874,0.184
1530.859375,0,2.30E-07,4.79E-06,-13.18067789,0.23
1531.25,0,1.88E-07,4.79E-06,-14.05514947,0.188
1531.640625,0,2.46E-07,4.79E-06,-12.88901255,0.246
1532.03125,0,3.00E-07,4.79E-06,-12.03128132,0.3
1532.421875,0,2.45E-07,4.79E-06,-12.91184851,0.245
1532.8125,0,9.19E-08,4.79E-06,-17.17179052,0.0919
1533.203125,0,1.66E-07,4.79E-06,-14.59068674,0.166
1533.59375,0,2.58E-07,4.79E-06,-12.68928967,0.258
1533.984375,0,2.87E-07,4.79E-06,-12.22177088,0.287
1534.375,0,2.66E-07,4.79E-06,-12.55207574,0.266
1534.765625,0,4.11E-08,4.79E-06,-20.66180605,0.0411
1535.15625,0,2.03E-07,4.79E-06,-13.73562118,0.203
1535.546875,0,2.39E-07,4.79E-06,-13.02700387,0.239
1535.9375,0,2.73E-07,4.79E-06,-12.44663594,0.273
1536.328125,0,3.03E-07,4.79E-06,-11.9946946,0.303
1536.71875,0,2.12E-07,4.79E-06,-13.53312291,0.212
1537.109375,0,2.21E-07,4.79E-06,-13.362094,0.221
1537.5,0,2.81E-07,4.79E-06,-12.31946298,0.281
1537.890625,0,2.08E-07,4.79E-06,-13.61315488,0.208
1538.28125,0,2.50E-07,4.79E-06,-12.82106361,0.25
1538.671875,0,2.20E-07,4.79E-06,-13.3817013,0.22
1539.0625,0,2.82E-07,4.79E-06,-12.29437912,0.282
1539.453125,0,2.50E-07,4.79E-06,-12.82690752,0.25
1539.84375,0,1.98E-07,4.79E-06,-13.82912286,0.198
1540.234375,0,1.51E-07,4.79E-06,-15.01052942,0.151
1540.625,0,2.50E-07,4.79E-06,-12.8263113,0.25
1541.015625,0,2.97E-07,4.79E-06,-12.08033776,0.297
1541.40625,0,3.00E-07,4.79E-06,-12.03007873,0.3
1541.796875,0,1.49E-07,4.79E-06,-15.07153909,0.149
1542.1875,0,1.93E-07,4.79E-06,-13.938265,0.193
1542.578125,0,2.59E-07,4.79E-06,-12.67168405,0.259
1542.96875,0,2.30E-07,4.79E-06,-13.18867388,0.23
1543.359375,0,2.70E-07,4.79E-06,-12.4826828,0.27
1543.75,0,1.33E-07,4.79E-06,-15.56595889,0.133
1544.140625,0,2.24E-07,4.79E-06,-13.29318467,0.224
1544.53125,0,3.10E-07,4.79E-06,-11.89205318,0.31
1544.921875,0,1.99E-07,4.79E-06,-13.81854911,0.199
1545.3125,0,1.95E-07,4.79E-06,-13.89240737,0.195
1545.703125,0,2.16E-07,4.79E-06,-13.46250063,0.216
1546.09375,0,2.26E-07,4.79E-06,-13.25497842,0.226
1546.484375,0,3.15E-07,4.79E-06,-11.82438909,0.315
1546.875,0,2.24E-07,4.79E-06,-13.30191428,0.224
1547.265625,0,1.53E-07,4.79E-06,-14.96199653,0.153
1547.65625,0,2.48E-07,4.79E-06,-12.85614408,0.248
1548.046875,0,2.95E-07,4.79E-06,-12.10393825,0.295
1548.4375,0,3.16E-07,4.79E-06,-11.80998756,0.316
1548.828125,0,2.46E-07,4.79E-06,-12.89453549,0.246
1549.21875,0,1.62E-07,4.79E-06,-14.71345723,0.162
1549.609375,0,2.91E-07,4.79E-06,-12.16347766,0.291
1550,0,2.66E-07,4.79E-06,-12.55635796,0.266
1550.390625,0,2.82E-07,4.79E-06,-12.29757113,0.282
1550.78125,0,2.22E-07,4.79E-06,-13.33506641,0.222
1551.171875,0,2.18E-07,4.79E-06,-13.4193341,0.218
1551.5625,0,3.11E-07,4.79E-06,-11.8790537,0.311
1551.953125,0,2.50E-07,4.79E-06,-12.81711942,0.25
1552.34375,0,2.38E-07,4.79E-06,-13.02879362,0.238
1552.734375,0,1.78E-07,4.79E-06,-14.28725517,0.178
1553.125,0,1.98E-07,4.79E-06,-13.83601894,0.198
1553.515625,0,3.17E-07,4.79E-06,-11.78755821,0.317
1553.90625,0,2.82E-07,4.79E-06,-12.29906872,0.282
1554.296875,0,1.13E-07,4.79E-06,-16.27741598,0.113
1554.6875,0,2.11E-07,4.79E-06,-13.56349138,0.211
1555.078125,0,2.02E-07,4.79E-06,-13.74280169,0.202
1555.46875,0,3.16E-07,4.79E-06,-11.80789462,0.316
1555.859375,0,2.81E-07,4.79E-06,-12.31176897,0.281
1556.25,0,1.28E-07,4.79E-06,-15.7198803,0.128
1556.640625,0,2.56E-07,4.79E-06,-12.71980034,0.256
1557.03125,0,2.88E-07,4.79E-06,-12.21223749,0.288
1557.421875,0,2.34E-07,4.79E-06,-13.10555069,0.234
1557.8125,0,2.34E-07,4.79E-06,-13.1185561,0.234
1558.203125,0,2.03E-07,4.79E-06,-13.72617678,0.203
1558.59375,0,2.83E-07,4.79E-06,-12.2879622,0.283
1558.984375,0,2.78E-07,4.79E-06,-12.36153421,0.278
1559.375,0,2.29E-07,4.79E-06,-13.19622846,0.229
1559.765625,0,1.81E-07,4.79E-06,-14.21460559,0.181
1560.15625,0,2.57E-07,4.79E-06,-12.69570086,0.257
1560.546875,0,3.68E-07,4.79E-06,-11.14848734,0.368
1560.9375,0,2.96E-07,4.79E-06,-12.09437634,0.296
1561.328125,0,1.56E-07,4.79E-06,-14.87875393,0.156
1561.71875,0,2.10E-07,4.79E-06,-13.58790726,0.21
1562.109375,0,2.43E-07,4.79E-06,-12.94907999,0.243
1562.5,0,3.34E-07,4.79E-06,-11.56773466,0.334
1562.890625,0,2.88E-07,4.79E-06,-12.20467071,0.288
1563.28125,0,1.29E-07,4.79E-06,-15.71382707,0.129
1563.671875,0,2.24E-07,4.79E-06,-13.30679042,0.224
1564.0625,0,2.80E-07,4.79E-06,-12.32840414,0.28
1564.453125,0,2.77E-07,4.79E-06,-12.37561715,0.277
1564.84375,0,2.80E-07,4.79E-06,-12.32699866,0.28
1565.234375,0,1.60E-07,4.79E-06,-14.77467015,0.16
1565.625,0,2.88E-07,4.79E-06,-12.205326,0.288
1566.015625,0,2.52E-07,4.79E-06,-12.79670276,0.252
1566.40625,0,2.04E-07,4.79E-06,-13.70657449,0.204
1566.796875,0,2.00E-07,4.79E-06,-13.78707689,0.2
1567.1875,0,1.88E-07,4.79E-06,-14.06805997,0.188
1567.578125,0,2.80E-07,4.79E-06,-12.3243826,0.28
1567.96875,0,2.89E-07,4.79E-06,-12.18757008,0.289
1568.359375,0,2.07E-07,4.79E-06,-13.63353413,0.207
1568.75,0,1.37E-07,4.79E-06,-15.44635945,0.137
1569.140625,0,2.49E-07,4.79E-06,-12.84857624,0.249
1569.53125,0,3.40E-07,4.79E-06,-11.48701045,0.34
1569.921875,0,2.93E-07,4.79E-06,-12.14036405,0.293
1570.3125,0,1.79E-07,4.79E-06,-14.26395681,0.179
1570.703125,0,2.05E-07,4.79E-06,-13.68065043,0.205
1571.09375,0,2.17E-07,4.79E-06,-13.43322557,0.217
1571.484375,0,3.44E-07,4.79E-06,-11.44159267,0.344
1571.875,0,3.00E-07,4.79E-06,-12.03614718,0.3
1572.265625,0,1.62E-07,4.79E-06,-14.71306537,0.162
1572.65625,0,2.57E-07,4.79E-06,-12.69829398,0.257
1573.046875,0,2.74E-07,4.79E-06,-12.42630443,0.274
1573.4375,0,2.66E-07,4.79E-06,-12.55637919,0.266
1573.828125,0,2.32E-07,4.79E-06,-13.14736723,0.232
1574.21875,0,1.94E-07,4.79E-06,-13.93475477,0.194
1574.609375,0,2.76E-07,4.79E-06,-12.38699282,0.276
1575,0,2.68E-07,4.79E-06,-12.52058139,0.268
1575.390625,0,2.20E-07,4.79E-06,-13.38409792,0.22
1575.78125,0,1.81E-07,4.79E-06,-14.23092651,0.181
1576.171875,0,2.15E-07,4.79E-06,-13.47601834,0.215
1576.5625,0,3.17E-07,4.79E-06,-11.78949763,0.317
1576.953125,0,2.86E-07,4.79E-06,-12.24459933,0.286
1577.34375,0,2.01E-07,4.79E-06,-13.76533379,0.201
1577.734375,0,1.83E-07,4.79E-06,-14.18431077,0.183
1578.125,0,2.40E-07,4.79E-06,-13.00871358,0.24
1578.515625,0,2.97E-07,4.79E-06,-12.08212397,0.297
1578.90625,0,2.76E-07,4.79E-06,-12.39564452,0.276
1579.296875,0,1.92E-07,4.79E-06,-13.98049503,0.192
1579.6875,0,2.36E-07,4.79E-06,-13.07190232,0.236
1580.078125,0,2.66E-07,4.79E-06,-12.55645923,0.266
1580.46875,0,3.01E-07,4.79E-06,-12.01529573,0.301
1580.859375,0,2.68E-07,4.79E-06,-12.51883379,0.268
1581.25,0,1.62E-07,4.79E-06,-14.71862177,0.162
1581.640625,0,2.78E-07,4.79E-06,-12.36523706,0.278
1582.03125,0,3.01E-07,4.79E-06,-12.01311014,0.301
1582.421875,0,2.63E-07,4.79E-06,-12.60223414,0.263
1582.8125,0,2.06E-07,4.79E-06,-13.67121068,0.206
1583.203125,0,1.82E-07,4.79E-06,-14.19882734,0.182
1583.59375,0,3.01E-07,4.79E-06,-12.01750983,0.301
1583.984375,0,3.08E-07,4.79E-06,-11.92429808,0.308
1584.375,0,2.41E-07,4.79E-06,-12.98272881,0.241
1584.765625,0,1.38E-07,4.79E-06,-15.40041528,0.138
1585.15625,0,2.25E-07,4.79E-06,-13.27463112,0.225
1585.546875,0,2.63E-07,4.79E-06,-12.61194294,0.263
1585.9375,0,2.95E-07,4.79E-06,-12.10561346,0.295
1586.328125,0,2.18E-07,4.79E-06,-13.42187917,0.218
1586.71875,0,1.87E-07,4.79E-06,-14.07899307,0.187
1587.109375,0,1.90E-07,4.79E-06,-14.01908213,0.19
1587.5,0,2.74E-07,4.79E-06,-12.41948399,0.274
1587.890625,0,2.66E-07,4.79E-06,-12.54730384,0.266
1588.28125,0,2.00E-07,4.79E-06,-13.79748942,0.2
1588.671875,0,2.87E-07,4.79E-06,-12.22867226,0.287
1589.0625,0,2.69E-07,4.79E-06,-12.51236619,0.269
1589.453125,0,2.53E-07,4.79E-06,-12.76986404,0.253
1589.84375,0,1.91E-07,4.79E-06,-13.98315986,0.191
1590.234375,0,1.76E-07,4.79E-06,-14.34298061,0.176
1590.625,0,3.20E-07,4.79E-06,-11.74589332,0.32
1591.015625,0,3.59E-07,4.79E-06,-11.24993866,0.359
1591.40625,0,2.69E-07,4.79E-06,-12.51158691,0.269
1591.796875,0,1.68E-07,4.79E-06,-14.54500485,0.168
1592.1875,0,2.12E-07,4.79E-06,-13.5325114,0.212
1592.578125,0,3.04E-07,4.79E-06,-11.97512077,0.304
1592.96875,0,3.44E-07,4.79E-06,-11.43501179,0.344
1593.359375,0,2.69E-07,4.79E-06,-12.50574031,0.269
1593.75,0,1.13E-07,4.79E-06,-16.26477194,0.113
1594.140625,0,2.09E-07,4.79E-06,-13.59173046,0.209
1594.53125,0,2.66E-07,4.79E-06,-12.55134478,0.266
1594.921875,0,2.68E-07,4.79E-06,-12.52002901,0.268
1595.3125,0,2.49E-07,4.79E-06,-12.84853606,0.249
1595.703125,0,2.03E-07,4.79E-06,-13.73098418,0.203
1596.09375,0,2.45E-07,4.79E-06,-12.91171202,0.245
1596.484375,0,2.38E-07,4.79E-06,-13.03668605,0.238
1596.875,0,2.31E-07,4.79E-06,-13.17104413,0.231
1597.265625,0,2.34E-07,4.79E-06,-13.10421264,0.234
1597.65625,0,2.49E-07,4.79E-06,-12.83787998,0.249
1598.046875,0,2.79E-07,4.79E-06,-12.35110199,0.279
1598.4375,0,2.51E-07,4.79E-06,-12.79946056,0.251
1598.828125,0,2.08E-07,4.79E-06,-13.61959515,0.208
1599.21875,0,1.79E-07,4.79E-06,-14.26406814,0.179
1599.609375,0,3.39E-07,4.79E-06,-11.49522215,0.339
1600,0,3.49E-07,4.79E-06,-11.37354689,0.349
1600.390625,0,2.55E-07,4.79E-06,-12.73659446,0.255
1600.78125,0,1.44E-07,4.79E-06,-15.22382477,0.144
1601.171875,0,1.85E-07,4.79E-06,-14.12109612,0.185
1601.5625,0,2.79E-07,4.79E-06,-12.3529252,0.279
1601.953125,0,3.38E-07,4.79E-06,-11.51512878,0.338
1602.34375,0,2.84E-07,4.79E-06,-12.26644055,0.284
1602.734375,0,1.73E-07,4.79E-06,-14.41880663,0.173
1603.125,0,2.32E-07,4.79E-06,-13.14233773,0.232
1603.515625,0,2.74E-07,4.79E-06,-12.42414753,0.274
1603.90625,0,2.64E-07,4.79E-06,-12.58834579,0.264
1604.296875,0,2.07E-07,4.79E-06,-13.65270366,0.207
1604.6875,0,2.34E-07,4.79E-06,-13.10866948,0.234
1605.078125,0,2.55E-07,4.79E-06,-12.74096037,0.255
1605.46875,0,2.81E-07,4.79E-06,-12.31346762,0.281
1605.859375,0,2.37E-07,4.79E-06,-13.05125814,0.237
1606.25,0,1.60E-07,4.79E-06,-14.76569897,0.16
1606.640625,0,2.88E-07,4.79E-06,-12.21191308,0.288
1607.03125,0,3.00E-07,4.79E-06,-12.03527643,0.3
1607.421875,0,2.37E-07,4.79E-06,-13.06403932,0.237
1607.8125,0,1.87E-07,4.79E-06,-14.08837995,0.187
1608.203125,0,2.01E-07,4.79E-06,-13.76140648,0.201
1608.59375,0,3.34E-07,4.79E-06,-11.56793499,0.334
1608.984375,0,3.09E-07,4.79E-06,-11.90460528,0.309
1609.375,0,2.99E-07,4.79E-06,-12.04375666,0.299
1609.765625,0,1.65E-07,4.79E-06,-14.6389381,0.165
1610.15625,0,2.46E-07,4.79E-06,-12.90162149,0.246
1610.546875,0,3.01E-07,4.79E-06,-12.01729053,0.301
1610.9375,0,3.18E-07,4.79E-06,-11.77570103,0.318
1611.328125,0,2.40E-07,4.79E-06,-13.00614758,0.24
1611.71875,0,1.89E-07,4.79E-06,-14.03551669,0.189
1612.109375,0,2.57E-07,4.79E-06,-12.71083939,0.257
1612.5,0,2.98E-07,4.79E-06,-12.06160057,0.298
1612.890625,0,2.51E-07,4.79E-06,-12.80355644,0.251
1613.28125,0,2.05E-07,4.79E-06,-13.6945472,0.205
1613.671875,0,2.21E-07,4.79E-06,-13.35291501,0.221
1614.0625,0,2.57E-07,4.79E-06,-12.71160955,0.257
1614.453125,0,2.93E-07,4.79E-06,-12.14041897,0.293
1614.84375,0,2.09E-07,4.79E-06,-13.5961256,0.209
1615.234375,0,1.64E-07,4.79E-06,-14.66269325,0.164
1615.625,0,2.82E-07,4.79E-06,-12.29320905,0.282
1616.015625,0,2.82E-07,4.79E-06,-12.30420725,0.282
1616.40625,0,3.07E-07,4.79E-06,-11.92714024,0.307
1616.796875,0,1.90E-07,4.79E-06,-14.02323818,0.19
1617.1875,0,2.02E-07,4.79E-06,-13.76038264,0.202
1617.578125,0,3.07E-07,4.79E-06,-11.92793587,0.307
1617.96875,0,2.87E-07,4.79E-06,-12.22247414,0.287
1618.359375,0,2.53E-07,4.79E-06,-12.77307526,0.253
1618.75,0,1.69E-07,4.79E-06,-14.52661897,0.169
1619.140625,0,2.20E-07,4.79E-06,-13.38519294,0.22
1619.53125,0,3.20E-07,4.79E-06,-11.75125552,0.32
1619.921875,0,2.77E-07,4.79E-06,-12.37419944,0.277
1620.3125,0,2.43E-07,4.79E-06,-12.94718874,0.243
1620.703125,0,2.06E-07,4.79E-06,-13.66399992,0.206
1621.09375,0,2.50E-07,4.79E-06,-12.82086397,0.25
1621.484375,0,3.32E-07,4.79E-06,-11.59341346,0.332
1621.875,0,2.11E-07,4.79E-06,-13.56483655,0.211
1622.265625,0,1.82E-07,4.79E-06,-14.21412705,0.182
1622.65625,0,2.17E-07,4.79E-06,-13.43528483,0.217
1623.046875,0,2.59E-07,4.79E-06,-12.66870782,0.259
1623.4375,0,2.91E-07,4.79E-06,-12.1646909,0.291
1623.828125,0,1.69E-07,4.79E-06,-14.51996248,0.169
1624.21875,0,1.71E-07,4.79E-06,-14.4628745,0.171
1624.609375,0,2.85E-07,4.79E-06,-12.24791317,0.285
1625,0,2.78E-07,4.79E-06,-12.35663163,0.278
1625.390625,0,3.31E-07,4.79E-06,-11.611312,0.331
1625.78125,0,1.77E-07,4.79E-06,-14.32008576,0.177
1626.171875,0,2.06E-07,4.79E-06,-13.6722285,0.206
1626.5625,0,3.27E-07,4.79E-06,-11.66275454,0.327
1626.953125,0,2.64E-07,4.79E-06,-12.58978086,0.264
1627.34375,0,2.65E-07,4.79E-06,-12.56796876,0.265
1627.734375,0,1.30E-07,4.79E-06,-15.67253586,0.13
1628.125,0,2.57E-07,4.79E-06,-12.70661861,0.257
1628.515625,0,3.02E-07,4.79E-06,-11.99795377,0.302
1628.90625,0,2.78E-07,4.79E-06,-12.36516359,0.278
1629.296875,0,2.27E-07,4.79E-06,-13.24861771,0.227
1629.6875,0,2.00E-07,4.79E-06,-13.78875779,0.2
1630.078125,0,2.76E-07,4.79E-06,-12.38645875,0.276
1630.46875,0,2.71E-07,4.79E-06,-12.47662477,0.271
1630.859375,0,2.08E-07,4.79E-06,-13.62796153,0.208
1631.25,0,1.87E-07,4.79E-06,-14.09485089,0.187
1631.640625,0,2.43E-07,4.79E-06,-12.94291591,0.243
1632.03125,0,2.94E-07,4.79E-06,-12.11763708,0.294
1632.421875,0,2.82E-07,4.79E-06,-12.29953365,0.282
1632.8125,0,1.48E-07,4.79E-06,-15.08701778,0.148
1633.203125,0,2.26E-07,4.79E-06,-13.26740075,0.226
1633.59375,0,2.54E-07,4.79E-06,-12.74686124,0.254
1633.984375,0,2.69E-07,4.79E-06,-12.49842014,0.269
1634.375,0,3.16E-07,4.79E-06,-11.80289599,0.316
1634.765625,0,1.41E-07,4.79E-06,-15.3037227,0.141
1635.15625,0,2.53E-07,4.79E-06,-12.77826525,0.253
1635.546875,0,3.11E-07,4.79E-06,-11.88222999,0.311
1635.9375,0,2.70E-07,4.79E-06,-12.49637373,0.27
1636.328125,0,2.60E-07,4.79E-06,-12.6454079,0.26
1636.71875,0,1.79E-07,4.79E-06,-14.28431931,0.179
1637.109375,0,2.71E-07,4.79E-06,-12.47807151,0.271
1637.5,0,2.69E-07,4.79E-06,-12.4999854,0.269
1637.890625,0,2.55E-07,4.79E-06,-12.73933307,0.255
1638.28125,0,2.15E-07,4.79E-06,-13.48476162,0.215
1638.671875,0,2.25E-07,4.79E-06,-13.27762885,0.225
1639.0625,0,2.89E-07,4.79E-06,-12.19562567,0.289
1639.453125,0,2.72E-07,4.79E-06,-12.45051252,0.272
1639.84375,0,2.18E-07,4.79E-06,-13.41293516,0.218
1640.234375,0,1.64E-07,4.79E-06,-14.6528066,0.164
1640.625,0,2.26E-07,4.79E-06,-13.26838976,0.226
1641.015625,0,3.25E-07,4.79E-06,-11.68466986,0.325
1641.40625,0,2.41E-07,4.79E-06,-12.98592469,0.241
1641.796875,0,1.82E-07,4.79E-06,-14.20354334,0.182
1642.1875,0,2.14E-07,4.79E-06,-13.50830853,0.214
1642.578125,0,2.63E-07,4.79E-06,-12.5995773,0.263
1642.96875,0,3.20E-07,4.79E-06,-11.74727189,0.32
1643.359375,0,2.86E-07,4.79E-06,-12.24727119,0.286
1643.75,0,1.55E-07,4.79E-06,-14.91178839,0.155
1644.140625,0,2.51E-07,4.79E-06,-12.79813929,0.251
1644.53125,0,2.65E-07,4.79E-06,-12.57679369,0.265
1644.921875,0,2.90E-07,4.79E-06,-12.18419101,0.29
1645.3125,0,2.20E-07,4.79E-06,-13.37859536,0.22
1645.703125,0,2.16E-07,4.79E-06,-13.45072838,0.216
1646.09375,0,2.81E-07,4.79E-06,-12.31368695,0.281
1646.484375,0,2.63E-07,4.79E-06,-12.60827997,0.263
1646.875,0,2.35E-07,4.79E-06,-13.08882316,0.235
1647.265625,0,1.72E-07,4.79E-06,-14.45079596,0.172
1647.65625,0,2.76E-07,4.79E-06,-12.39060268,0.276
1648.046875,0,2.89E-07,4.79E-06,-12.200741,0.289
1648.4375,0,2.36E-07,4.79E-06,-13.06777518,0.236
1648.828125,0,2.00E-07,4.79E-06,-13.80276382,0.2
1649.21875,0,1.53E-07,4.79E-06,-14.9600643,0.153
1649.609375,0,2.49E-07,4.79E-06,-12.83728574,0.249
1650,0,3.05E-07,4.79E-06,-11.96410468,0.305
1650.390625,0,2.35E-07,4.79E-06,-13.090428,0.235
1650.78125,0,1.74E-07,4.79E-06,-14.40453444,0.174
1651.171875,0,2.04E-07,4.79E-06,-13.70120932,0.204
1651.5625,0,2.94E-07,4.79E-06,-12.11877703,0.294
1651.953125,0,3.38E-07,4.79E-06,-11.51884966,0.338
1652.34375,0,2.22E-07,4.79E-06,-13.33998776,0.222
1652.734375,0,1.69E-07,4.79E-06,-14.53208074,0.169
1653.125,0,2.44E-07,4.79E-06,-12.93127809,0.244
1653.515625,0,2.83E-07,4.79E-06,-12.28558593,0.283
1653.90625,0,2.92E-07,4.79E-06,-12.1470896,0.292
1654.296875,0,2.13E-07,4.79E-06,-13.51362372,0.213
1654.6875,0,2.65E-07,4.79E-06,-12.5682521,0.265
1655.078125,0,2.32E-07,4.79E-06,-13.13943005,0.232
1655.46875,0,2.55E-07,4.79E-06,-12.73715464,0.255
1655.859375,0,2.58E-07,4.79E-06,-12.69433154,0.258
1656.25,0,1.66E-07,4.79E-06,-14.60669008,0.166
1656.640625,0,2.68E-07,4.79E-06,-12.51825735,0.268
1657.03125,0,2.93E-07,4.79E-06,-12.12955639,0.293
1657.421875,0,2.19E-07,4.79E-06,-13.39176294,0.219
1657.8125,0,2.06E-07,4.79E-06,-13.67417821,0.206
1658.203125,0,1.72E-07,4.79E-06,-14.44887115,0.172
1658.59375,0,2.88E-07,4.79E-06,-12.21376179,0.288
1658.984375,0,3.03E-07,4.79E-06,-11.98326235,0.303
1659.375,0,2.08E-07,4.79E-06,-13.61344448,0.208
1659.765625,0,1.64E-07,4.79E-06,-14.66710723,0.164
1660.15625,0,1.84E-07,4.79E-06,-14.1499237,0.184
1660.546875,0,3.46E-07,4.79E-06,-11.41307365,0.346
1660.9375,0,3.27E-07,4.79E-06,-11.65614874,0.327
1661.328125,0,1.94E-07,4.79E-06,-13.91895124,0.194
1661.71875,0,1.60E-07,4.79E-06,-14.74950051,0.16
1662.109375,0,2.07E-07,4.79E-06,-13.64361182,0.207
1662.5,0,2.95E-07,4.79E-06,-12.10295669,0.295
1662.890625,0,2.96E-07,4.79E-06,-12.08782277,0.296
1663.28125,0,1.71E-07,4.79E-06,-14.47402647,0.171
1663.671875,0,2.08E-07,4.79E-06,-13.627046,0.208
1664.0625,0,2.29E-07,4.79E-06,-13.2070471,0.229
1664.453125,0,2.94E-07,4.79E-06,-12.12613929,0.294
1664.84375,0,2.76E-07,4.79E-06,-12.39497876,0.276
1665.234375,0,1.86E-07,4.79E-06,-14.11049115,0.186
1665.625,0,2.96E-07,4.79E-06,-12.08918227,0.296
1666.015625,0,2.12E-07,4.79E-06,-13.53570077,0.212
1666.40625,0,2.75E-07,4.79E-06,-12.41308196,0.275
1666.796875,0,2.29E-07,4.79E-06,-13.19632499,0.229
1667.1875,0,2.27E-07,4.79E-06,-13.24061013,0.227
1667.578125,0,3.29E-07,4.79E-06,-11.62481281,0.329
1667.96875,0,2.69E-07,4.79E-06,-12.49831054,0.269
1668.359375,0,2.02E-07,4.79E-06,-13.75174458,0.202
1668.75,0,1.16E-07,4.79E-06,-16.15170126,0.116
1669.140625,0,2.32E-07,4.79E-06,-13.15469277,0.232
1669.53125,0,3.27E-07,4.79E-06,-11.6639314,0.327
1669.921875,0,2.90E-07,4.79E-06,-12.18247922,0.29
1670.3125,0,1.64E-07,4.79E-06,-14.65014469,0.164
1670.703125,0,1.24E-07,4.79E-06,-15.87204973,0.124
1671.09375,0,2.80E-07,4.79E-06,-12.32638051,0.28
1671.484375,0,3.18E-07,4.79E-06,-11.77677787,0.318
1671.875,0,2.21E-07,4.79E-06,-13.35627165,0.221
1672.265625,0,1.17E-07,4.79E-06,-16.11883589,0.117
1672.65625,0,1.90E-07,4.79E-06,-14.01707419,0.19
1673.046875,0,2.27E-07,4.79E-06,-13.24983622,0.227
1673.4375,0,3.22E-07,4.79E-06,-11.72318497,0.322
1673.828125,0,2.31E-07,4.79E-06,-13.16162697,0.231
1674.21875,0,2.05E-07,4.79E-06,-13.69389768,0.205
1674.609375,0,2.25E-07,4.79E-06,-13.29118201,0.225
1675,0,2.36E-07,4.79E-06,-13.07683061,0.236
1675.390625,0,3.03E-07,4.79E-06,-11.98941047,0.303
1675.78125,0,1.75E-07,4.79E-06,-14.36711439,0.175
1676.171875,0,2.35E-07,4.79E-06,-13.08575365,0.235
1676.5625,0,2.77E-07,4.79E-06,-12.3792646,0.277
1676.953125,0,2.55E-07,4.79E-06,-12.74020714,0.255
1677.34375,0,2.22E-07,4.79E-06,-13.34247892,0.222
1677.734375,0,1.58E-07,4.79E-06,-14.80730611,0.158
1678.125,0,2.38E-07,4.79E-06,-13.04641363,0.238
1678.515625,0,2.79E-07,4.79E-06,-12.3404492,0.279
1678.90625,0,2.34E-07,4.79E-06,-13.10851553,0.234
1679.296875,0,1.72E-07,4.79E-06,-14.457289,0.172
1679.6875,0,2.06E-07,4.79E-06,-13.66310837,0.206
1680.078125,0,2.71E-07,4.79E-06,-12.46732071,0.271
1680.46875,0,2.76E-07,4.79E-06,-12.40174502,0.276
1680.859375,0,2.29E-07,4.79E-06,-13.20570776,0.229
1681.25,0,1.44E-07,4.79E-06,-15.23245799,0.144
1681.640625,0,2.07E-07,4.79E-06,-13.6460483,0.207
1682.03125,0,2.97E-07,4.79E-06,-12.06941689,0.297
1682.421875,0,2.70E-07,4.79E-06,-12.48624935,0.27
1682.8125,0,1.71E-07,4.79E-06,-14.47375723,0.171
1683.203125,0,1.95E-07,4.79E-06,-13.9086719,0.195
1683.59375,0,2.46E-07,4.79E-06,-12.8864176,0.246
1683.984375,0,2.61E-07,4.79E-06,-12.63745427,0.261
1684.375,0,2.68E-07,4.79E-06,-12.52456023,0.268
1684.765625,0,1.32E-07,4.79E-06,-15.61403816,0.132
1685.15625,0,2.44E-07,4.79E-06,-12.93271174,0.244
1685.546875,0,2.72E-07,4.79E-06,-12.45610323,0.272
1685.9375,0,2.56E-07,4.79E-06,-12.72423089,0.256
1686.328125,0,2.26E-07,4.79E-06,-13.26482153,0.226
1686.71875,0,1.52E-07,4.79E-06,-14.99805651,0.152
1687.109375,0,2.52E-07,4.79E-06,-12.79656811,0.252
1687.5,0,3.14E-07,4.79E-06,-11.83741121,0.314
1687.890625,0,2.38E-07,4.79E-06,-13.04458188,0.238
1688.28125,0,1.82E-07,4.79E-06,-14.19956649,0.182
1688.671875,0,1.90E-07,4.79E-06,-14.02063789,0.19
1689.0625,0,2.69E-07,4.79E-06,-12.50990757,0.269
1689.453125,0,2.71E-07,4.79E-06,-12.48066466,0.271
1689.84375,0,2.26E-07,4.79E-06,-13.2595851,0.226
1690.234375,0,2.12E-07,4.79E-06,-13.53905634,0.212
1690.625,0,2.05E-07,4.79E-06,-13.67660866,0.205
