Observation id,EB18055,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH020999.MP4,,,,,,,
,,,,,,,,
Observation date,2019-01-18 13:16:16,,,,,,,
,,,,,,,,
Description,10-6,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
9.639,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,in syringe,,,START
62.654,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,in syringe,,,STOP
62.655,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,on syringe,,,START
122.417,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,on syringe,,,STOP
122.418,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,rock,,,START
122.418,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,rock jump,,,POINT
151.336,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,wall jump,,,POINT
195.676,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,rock,,,STOP
195.677,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,sand,,,START
195.677,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,wall jump,,,POINT
211.099,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,sand,,,STOP
211.100,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,wall,,,START
211.100,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,wall jump,,,POINT
256.405,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,sand,,,START
256.405,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,wall,,,STOP
260.259,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,sand,,,STOP
260.260,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,rock,,,START
260.260,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,rock jump,,,POINT
379.786,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,rock,,,STOP
379.787,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,sand,,,START
379.787,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,sand jump,,,POINT
424.128,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,sand jump,,,POINT
440.515,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,sand jump,,,POINT
450.154,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,sand jump,,,POINT
451.108,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,leaf jump,,,POINT
451.117,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,sand,,,STOP
451.118,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,leaf jump,,,POINT
451.118,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,leaves,,,START
452.053,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,leaf jump,,,POINT
504.134,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,wall jump,,,POINT
537.871,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,leaves,,,STOP
537.872,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,wall,,,START
542.690,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,wall,,,STOP
542.691,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,leaves,,,START
640.047,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,leaves,,,STOP
640.048,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,sand,,,START
640.048,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,sand jump,,,POINT
671.858,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,sand jump,,,POINT
674.749,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,sand,,,STOP
674.750,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,leaf jump,,,POINT
674.750,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,leaves,,,START
798.132,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,leaves,,,STOP
798.133,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,on syringe,,,START
798.133,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,wall jump,,,POINT
800.060,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,on syringe,,,STOP
800.061,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,rock,,,START
800.061,G:/Shirley/SUBSTRATE CHOICE/GH010999.MP4,1024.390,23.98,,rock jump,,,POINT
