Observation id,AW18007,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,,,,,,,
,,,,,,,,
Observation date,2019-01-18 11:08:05,,,,,,,
,,,,,,,,
Description,8-3,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
7.683,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,959.420,23.98,,in syringe,,,START
23.048,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,959.420,23.98,,in syringe,,,STOP
23.049,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,959.420,23.98,,on syringe,,,START
31.691,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,959.420,23.98,,on syringe,,,STOP
31.692,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,959.420,23.98,,rock,,,START
592.557,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,959.420,23.98,,rock jump,,,POINT
625.210,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,959.420,23.98,,wall jump,,,POINT
635.773,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,959.420,23.98,,rock,,,STOP
635.774,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,959.420,23.98,,wall,,,START
635.774,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,959.420,23.98,,wall jump,,,POINT
645.377,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,959.420,23.98,,wall,,,STOP
645.378,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,959.420,23.98,,rock,,,START
729.892,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,959.420,23.98,,rock jump,,,POINT
867.226,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,959.420,23.98,,rock,,,STOP
867.227,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,959.420,23.98,,wall,,,START
867.227,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,959.420,23.98,,wall jump,,,POINT
931.631,G:/Shirley/SUBSTRATE CHOICE/GH010983.MP4,959.420,23.98,,wall,,,STOP
