Observation id,EB18059,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH010959.MP4,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH020959.MP4,,,,,,,
,,,,,,,,
Observation date,2019-01-16 14:31:37,,,,,,,
,,,,,,,,
Description,4-3,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
6.854,G:/Shirley/SUBSTRATE CHOICE/GH010959.MP4,1514.150,23.98,,in syringe,,,START
559.156,G:/Shirley/SUBSTRATE CHOICE/GH010959.MP4,1514.150,23.98,,in syringe,,,STOP
559.157,G:/Shirley/SUBSTRATE CHOICE/GH010959.MP4,1514.150,23.98,,on syringe,,,START
610.905,G:/Shirley/SUBSTRATE CHOICE/GH010959.MP4,1514.150,23.98,,on syringe,,,STOP
610.906,G:/Shirley/SUBSTRATE CHOICE/GH010959.MP4,1514.150,23.98,,rock,,,START
610.906,G:/Shirley/SUBSTRATE CHOICE/GH010959.MP4,1514.150,23.98,,rock jump,,,POINT
628.708,G:/Shirley/SUBSTRATE CHOICE/GH010959.MP4,1514.150,23.98,,wall jump,,,POINT
635.457,G:/Shirley/SUBSTRATE CHOICE/GH010959.MP4,1514.150,23.98,,rock jump,,,POINT
710.309,G:/Shirley/SUBSTRATE CHOICE/GH010959.MP4,1514.150,23.98,,wall jump,,,POINT
726.574,G:/Shirley/SUBSTRATE CHOICE/GH010959.MP4,1514.150,23.98,,wall jump,,,POINT
733.327,G:/Shirley/SUBSTRATE CHOICE/GH010959.MP4,1514.150,23.98,,rock jump,,,POINT
741.833,G:/Shirley/SUBSTRATE CHOICE/GH010959.MP4,1514.150,23.98,,rock,,,STOP
741.834,G:/Shirley/SUBSTRATE CHOICE/GH010959.MP4,1514.150,23.98,,leaf jump,,,POINT
741.834,G:/Shirley/SUBSTRATE CHOICE/GH010959.MP4,1514.150,23.98,,leaves,,,START
751.587,G:/Shirley/SUBSTRATE CHOICE/GH010959.MP4,1514.150,23.98,,leaf jump,,,POINT
955.534,G:/Shirley/SUBSTRATE CHOICE/GH010959.MP4,1514.150,23.98,,leaf jump,,,POINT
965.075,G:/Shirley/SUBSTRATE CHOICE/GH020959.MP4,1514.150,23.98,,leaf jump,,,POINT
1019.100,G:/Shirley/SUBSTRATE CHOICE/GH020959.MP4,1514.150,23.98,,leaves,,,STOP
1019.101,G:/Shirley/SUBSTRATE CHOICE/GH020959.MP4,1514.150,23.98,,wall,,,START
1027.883,G:/Shirley/SUBSTRATE CHOICE/GH020959.MP4,1514.150,23.98,,leaves,,,START
1027.883,G:/Shirley/SUBSTRATE CHOICE/GH020959.MP4,1514.150,23.98,,wall,,,STOP
1037.634,G:/Shirley/SUBSTRATE CHOICE/GH020959.MP4,1514.150,23.98,,leaf jump,,,POINT
1123.730,G:/Shirley/SUBSTRATE CHOICE/GH020959.MP4,1514.150,23.98,,leaf jump,,,POINT
1510.618,G:/Shirley/SUBSTRATE CHOICE/GH020959.MP4,1514.150,23.98,,leaves,,,STOP
