Observation id,DE18037,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,,,,,,,
,,,,,,,,
Observation date,2019-01-22 09:49:46,,,,,,,
,,,,,,,,
Description,14-5,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
8.449,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,in syringe,,,START
19.713,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,in syringe,,,STOP
19.714,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,on syringe,,,START
35.673,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,on syringe,,,STOP
35.674,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,leaf jump,,,POINT
35.674,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,leaves,,,START
82.612,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,leaves,,,STOP
82.613,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,sand,,,START
82.613,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,wall jump,,,POINT
109.838,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,sand jump,,,POINT
139.879,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,sand,,,STOP
139.880,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,rock,,,START
139.880,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,rock jump,,,POINT
152.084,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,rock jump,,,POINT
332.331,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,rock,,,STOP
332.332,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,leaf jump,,,POINT
332.332,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,leaves,,,START
334.210,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,leaf jump,,,POINT
362.374,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,leaf jump,,,POINT
450.620,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,leaf jump,,,POINT
467.518,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,leaf jump,,,POINT
505.070,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,leaf jump,,,POINT
935.976,G:/Shirley/SUBSTRATE CHOICE/GH011029.MP4,937.850,23.98,,leaves,,,STOP
