Observation id,SC18055,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH010969.MP4,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,,,,,,,
,,,,,,,,
Observation date,2019-01-17 14:17:45,,,,,,,
,,,,,,,,
Description,5-6,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
10.115,G:/Shirley/SUBSTRATE CHOICE/GH010969.MP4,1869.790,23.98,,in syringe,,,START
603.448,G:/Shirley/SUBSTRATE CHOICE/GH010969.MP4,1869.790,23.98,,in syringe,,,STOP
603.449,G:/Shirley/SUBSTRATE CHOICE/GH010969.MP4,1869.790,23.98,,on syringe,,,START
943.541,G:/Shirley/SUBSTRATE CHOICE/GH010969.MP4,1869.790,23.98,,on syringe,,,STOP
943.542,G:/Shirley/SUBSTRATE CHOICE/GH010969.MP4,1869.790,23.98,,leaf jump,,,POINT
943.542,G:/Shirley/SUBSTRATE CHOICE/GH010969.MP4,1869.790,23.98,,leaves,,,START
944.045,G:/Shirley/SUBSTRATE CHOICE/GH010969.MP4,1869.790,23.98,,leaves,,,STOP
944.046,G:/Shirley/SUBSTRATE CHOICE/GH010969.MP4,1869.790,23.98,,rock,,,START
976.587,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,rock jump,,,POINT
983.354,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,rock jump,,,POINT
990.201,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,rock jump,,,POINT
994.353,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,rock,,,STOP
994.354,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,wall,,,START
994.354,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,wall jump,,,POINT
1368.724,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,wall,,,STOP
1368.725,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,rock,,,START
1375.241,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,rock,,,STOP
1375.242,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,sand,,,START
1375.242,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,sand jump,,,POINT
1381.233,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,sand,,,STOP
1381.234,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,rock,,,START
1381.234,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,rock jump,,,POINT
1433.174,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,rock jump,,,POINT
1461.313,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,rock,,,STOP
1461.314,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,leaf jump,,,POINT
1461.314,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,leaves,,,START
1843.468,G:/Shirley/SUBSTRATE CHOICE/GH020969.MP4,1869.790,23.98,,leaves,,,STOP
