Observation id,BK18014,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH020962.MP4,,,,,,,
,,,,,,,,
Observation date,2019-01-16 16:34:37,,,,,,,
,,,,,,,,
Description,4-6,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
6.355,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,in syringe,,,START
552.396,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,in syringe,,,STOP
552.397,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,on syringe,,,START
564.644,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,on syringe,,,STOP
564.645,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,sand,,,START
564.645,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,sand jump,,,POINT
584.493,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,sand,,,STOP
584.494,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,rock,,,START
584.494,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,rock jump,,,POINT
600.434,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,rock jump,,,POINT
612.183,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,rock jump,,,POINT
625.435,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,rock,,,STOP
625.436,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,sand,,,START
625.436,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,sand jump,,,POINT
639.245,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,sand,,,STOP
639.246,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,rock,,,START
639.246,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,rock jump,,,POINT
653.741,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,rock jump,,,POINT
657.237,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,rock jump,,,POINT
671.487,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,rock jump,,,POINT
683.737,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,rock jump,,,POINT
739.737,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,rock jump,,,POINT
760.241,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,rock jump,,,POINT
776.239,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,wall jump,,,POINT
790.990,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,rock jump,,,POINT
846.177,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,rock jump,,,POINT
870.234,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,rock jump,,,POINT
893.493,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,rock,,,STOP
893.494,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,sand,,,START
893.494,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,sand jump,,,POINT
904.495,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,sand jump,,,POINT
945.996,G:/Shirley/SUBSTRATE CHOICE/GH010962.MP4,1480.200,23.98,,sand jump,,,POINT
