Observation id,MR18045,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH021032.MP4,,,,,,,
,,,,,,,,
Observation date,2019-01-22 12:53:24,,,,,,,
,,,,,,,,
Description,20-3,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
6.747,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,in syringe,,,START
609.202,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,in syringe,,,STOP
609.203,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,on syringe,,,START
609.212,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,on syringe,,,STOP
609.213,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,sand,,,START
609.213,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,sand jump,,,POINT
610.166,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,sand,,,STOP
610.167,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,rock,,,START
610.167,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,rock jump,,,POINT
858.859,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,rock,,,STOP
858.860,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,sand,,,START
858.860,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,wall jump,,,POINT
859.467,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,sand jump,,,POINT
859.963,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,sand jump,,,POINT
860.463,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,sand jump,,,POINT
860.960,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,sand jump,,,POINT
861.463,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,sand jump,,,POINT
865.608,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,sand jump,,,POINT
866.571,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,sand,,,STOP
866.572,G:/Shirley/SUBSTRATE CHOICE/GH011032.MP4,1516.520,23.98,,wall,,,START
1509.873,G:/Shirley/SUBSTRATE CHOICE/GH021032.MP4,1516.520,23.98,,wall,,,STOP
