Observation id,MR18020,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH010996.MP4,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH020996.MP4,,,,,,,
,,,,,,,,
Observation date,2019-01-18 13:04:43,,,,,,,
,,,,,,,,
Description,10-3,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
8.675,G:/Shirley/SUBSTRATE CHOICE/GH010996.MP4,1177.390,23.98,,in syringe,,,START
261.223,G:/Shirley/SUBSTRATE CHOICE/GH010996.MP4,1177.390,23.98,,in syringe,,,STOP
261.224,G:/Shirley/SUBSTRATE CHOICE/GH010996.MP4,1177.390,23.98,,on syringe,,,START
273.754,G:/Shirley/SUBSTRATE CHOICE/GH010996.MP4,1177.390,23.98,,on syringe,,,STOP
273.755,G:/Shirley/SUBSTRATE CHOICE/GH010996.MP4,1177.390,23.98,,leaves,,,START
542.691,G:/Shirley/SUBSTRATE CHOICE/GH010996.MP4,1177.390,23.98,,leaf jump,,,POINT
730.658,G:/Shirley/SUBSTRATE CHOICE/GH010996.MP4,1177.390,23.98,,leaf jump,,,POINT
742.224,G:/Shirley/SUBSTRATE CHOICE/GH010996.MP4,1177.390,23.98,,leaves,,,STOP
742.225,G:/Shirley/SUBSTRATE CHOICE/GH010996.MP4,1177.390,23.98,,rock,,,START
742.225,G:/Shirley/SUBSTRATE CHOICE/GH010996.MP4,1177.390,23.98,,rock jump,,,POINT
834.761,G:/Shirley/SUBSTRATE CHOICE/GH010996.MP4,1177.390,23.98,,rock,,,STOP
834.762,G:/Shirley/SUBSTRATE CHOICE/GH010996.MP4,1177.390,23.98,,leaves,,,START
834.762,G:/Shirley/SUBSTRATE CHOICE/GH010996.MP4,1177.390,23.98,,wall jump,,,POINT
1049.898,G:/Shirley/SUBSTRATE CHOICE/GH020996.MP4,1177.390,23.98,,leaf jump,,,POINT
1055.048,G:/Shirley/SUBSTRATE CHOICE/GH020996.MP4,1177.390,23.98,,leaves,,,STOP
1055.049,G:/Shirley/SUBSTRATE CHOICE/GH020996.MP4,1177.390,23.98,,rock,,,START
1055.049,G:/Shirley/SUBSTRATE CHOICE/GH020996.MP4,1177.390,23.98,,rock jump,,,POINT
1109.566,G:/Shirley/SUBSTRATE CHOICE/GH020996.MP4,1177.390,23.98,,rock,,,STOP
1109.567,G:/Shirley/SUBSTRATE CHOICE/GH020996.MP4,1177.390,23.98,,leaves,,,START
1109.567,G:/Shirley/SUBSTRATE CHOICE/GH020996.MP4,1177.390,23.98,,wall jump,,,POINT
1173.744,G:/Shirley/SUBSTRATE CHOICE/GH020996.MP4,1177.390,23.98,,leaves,,,STOP
