Observation id,EB18046,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH011012.MP4,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH021012.MP4,,,,,,,
,,,,,,,,
Observation date,2019-01-18 14:36:03,,,,,,,
,,,,,,,,
Description,12-1,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
5.783,G:/Shirley/SUBSTRATE CHOICE/GH011012.MP4,1514.740,23.98,,in syringe,,,START
605.346,G:/Shirley/SUBSTRATE CHOICE/GH011012.MP4,1514.740,23.98,,in syringe,,,STOP
605.347,G:/Shirley/SUBSTRATE CHOICE/GH011012.MP4,1514.740,23.98,,on syringe,,,START
608.238,G:/Shirley/SUBSTRATE CHOICE/GH011012.MP4,1514.740,23.98,,on syringe,,,STOP
608.239,G:/Shirley/SUBSTRATE CHOICE/GH011012.MP4,1514.740,23.98,,leaf jump,,,POINT
608.239,G:/Shirley/SUBSTRATE CHOICE/GH011012.MP4,1514.740,23.98,,leaves,,,START
948.505,G:/Shirley/SUBSTRATE CHOICE/GH011012.MP4,1514.740,23.98,,leaves,,,STOP
948.506,G:/Shirley/SUBSTRATE CHOICE/GH011012.MP4,1514.740,23.98,,rock,,,START
948.506,G:/Shirley/SUBSTRATE CHOICE/GH011012.MP4,1514.740,23.98,,rock jump,,,POINT
969.807,G:/Shirley/SUBSTRATE CHOICE/GH021012.MP4,1514.740,23.98,,rock,,,STOP
969.808,G:/Shirley/SUBSTRATE CHOICE/GH021012.MP4,1514.740,23.98,,sand,,,START
969.808,G:/Shirley/SUBSTRATE CHOICE/GH021012.MP4,1514.740,23.98,,sand jump,,,POINT
977.193,G:/Shirley/SUBSTRATE CHOICE/GH021012.MP4,1514.740,23.98,,sand,,,STOP
977.194,G:/Shirley/SUBSTRATE CHOICE/GH021012.MP4,1514.740,23.98,,leaf jump,,,POINT
977.194,G:/Shirley/SUBSTRATE CHOICE/GH021012.MP4,1514.740,23.98,,leaves,,,START
1093.455,G:/Shirley/SUBSTRATE CHOICE/GH021012.MP4,1514.740,23.98,,leaf jump,,,POINT
1508.107,G:/Shirley/SUBSTRATE CHOICE/GH021012.MP4,1514.740,23.98,,leaves,,,STOP
