Observation id,DE18079,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH011017.MP4,,,,,,,
Player #1,G:/Shirley/SUBSTRATE CHOICE/GH021017.MP4,,,,,,,
,,,,,,,,
Observation date,2019-01-18 15:41:48,,,,,,,
,,,,,,,,
Description,12-6,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Comment,Status,
7.711,G:/Shirley/SUBSTRATE CHOICE/GH011017.MP4,1542.770,23.98,,in syringe,,,START
615.949,G:/Shirley/SUBSTRATE CHOICE/GH011017.MP4,1542.770,23.98,,in syringe,,,STOP
615.950,G:/Shirley/SUBSTRATE CHOICE/GH011017.MP4,1542.770,23.98,,on syringe,,,START
628.480,G:/Shirley/SUBSTRATE CHOICE/GH011017.MP4,1542.770,23.98,,on syringe,,,STOP
628.481,G:/Shirley/SUBSTRATE CHOICE/GH011017.MP4,1542.770,23.98,,leaf jump,,,POINT
628.481,G:/Shirley/SUBSTRATE CHOICE/GH011017.MP4,1542.770,23.98,,leaves,,,START
636.192,G:/Shirley/SUBSTRATE CHOICE/GH011017.MP4,1542.770,23.98,,leaves,,,STOP
636.193,G:/Shirley/SUBSTRATE CHOICE/GH011017.MP4,1542.770,23.98,,sand,,,START
636.193,G:/Shirley/SUBSTRATE CHOICE/GH011017.MP4,1542.770,23.98,,sand jump,,,POINT
642.939,G:/Shirley/SUBSTRATE CHOICE/GH011017.MP4,1542.770,23.98,,sand,,,STOP
642.940,G:/Shirley/SUBSTRATE CHOICE/GH011017.MP4,1542.770,23.98,,leaf jump,,,POINT
642.940,G:/Shirley/SUBSTRATE CHOICE/GH011017.MP4,1542.770,23.98,,leaves,,,START
1110.385,G:/Shirley/SUBSTRATE CHOICE/GH021017.MP4,1542.770,23.98,,leaf jump,,,POINT
1128.377,G:/Shirley/SUBSTRATE CHOICE/GH021017.MP4,1542.770,23.98,,leaf jump,,,POINT
1152.173,G:/Shirley/SUBSTRATE CHOICE/GH021017.MP4,1542.770,23.98,,leaf jump,,,POINT
1172.486,G:/Shirley/SUBSTRATE CHOICE/GH021017.MP4,1542.770,23.98,,leaf jump,,,POINT
1528.257,G:/Shirley/SUBSTRATE CHOICE/GH021017.MP4,1542.770,23.98,,leaves,,,STOP
