Source File Name:	SigPro_Rock
Signal:	FFT - Usr FFT / Vib / Velocity - Magnitude

Frequency	Magnitude	Magnitude	Magnitude
[ Hz ]	[ m/s ]	[ m/s ]	[ m/s ]
89.0625	4.202218e-5	4.861163e-5	4.223382e-5
89.453125	4.299746e-5	4.970969e-5	4.327701e-5
89.84375	3.672496e-5	3.954412e-5	3.57164e-5
90.234375	2.864133e-5	2.672406e-5	2.608795e-5
90.625	3.914199e-5	4.448852e-5	3.924237e-5
91.015625	4.449814e-5	5.250096e-5	4.544503e-5
91.40625	4.213866e-5	4.814189e-5	4.225644e-5
91.796875	3.320642e-5	3.303742e-5	3.101147e-5
92.1875	3.44594e-5	3.574527e-5	3.285311e-5
92.578125	4.306503e-5	4.994634e-5	4.368979e-5
92.96875	4.526051e-5	5.287886e-5	4.618793e-5
93.359375	3.959729e-5	4.337542e-5	3.884354e-5
93.75	2.903186e-5	2.563623e-5	2.523205e-5
94.140625	3.914183e-5	4.295767e-5	3.866695e-5
94.53125	4.535307e-5	5.279875e-5	4.607494e-5
94.921875	4.396332e-5	4.975873e-5	4.369077e-5
95.3125	3.503328e-5	3.558106e-5	3.336566e-5
95.703125	3.331084e-5	3.271277e-5	3.08317e-5
96.09375	4.288684e-5	4.755088e-5	4.188778e-5
96.484375	4.584276e-5	5.184252e-5	4.501269e-5
96.875	4.070983e-5	4.363017e-5	3.894878e-5
97.265625	3.013692e-5	2.618504e-5	2.626861e-5
97.65625	3.812391e-5	3.887463e-5	3.53069e-5
98.046875	4.516527e-5	4.961514e-5	4.308942e-5
98.4375	4.451017e-5	4.84814e-5	4.210299e-5
98.828125	3.684475e-5	3.600583e-5	3.315459e-5
99.21875	3.243003e-5	2.816999e-5	2.731953e-5
99.609375	4.220306e-5	4.376692e-5	3.855354e-5
100	4.599985e-5	4.966322e-5	4.307921e-5
100.390625	4.169484e-5	4.37571e-5	3.829361e-5
100.78125	3.152296e-5	2.812191e-5	2.638093e-5
101.171875	3.739669e-5	3.543373e-5	3.176945e-5
101.5625	4.49408e-5	4.734397e-5	4.085651e-5
101.953125	4.522409e-5	4.812878e-5	4.146229e-5
102.34375	3.78068e-5	3.753468e-5	3.335065e-5
102.734375	3.078817e-5	2.562997e-5	2.381954e-5
103.125	4.149457e-5	4.183505e-5	3.650388e-5
103.515625	4.621867e-5	4.954241e-5	4.285069e-5
103.90625	4.287599e-5	4.51424e-5	3.933698e-5
104.296875	3.284668e-5	3.087611e-5	2.795057e-5
104.6875	3.592488e-5	3.330911e-5	2.995308e-5
105.078125	4.461017e-5	4.713811e-5	4.120047e-5
105.46875	4.57135e-5	4.940973e-5	4.325806e-5
105.859375	3.888674e-5	4.004285e-5	3.561599e-5
106.25	2.88492e-5	2.28668e-5	2.159658e-5
106.640625	3.988872e-5	4.01043e-5	3.55087e-5
107.03125	4.554883e-5	4.909498e-5	4.286873e-5
107.421875	4.295198e-5	4.62385e-5	4.067264e-5
107.8125	3.326373e-5	3.282429e-5	2.949921e-5
108.203125	3.291194e-5	3.045591e-5	2.746464e-5
108.59375	4.16783e-5	4.448578e-5	3.919947e-5
108.984375	4.392092e-5	4.841165e-5	4.255986e-5
109.375	3.805816e-5	4.046522e-5	3.597484e-5
109.765625	2.701112e-5	2.480597e-5	2.278279e-5
110.15625	3.569497e-5	3.652298e-5	3.229362e-5
110.546875	4.179494e-5	4.603244e-5	4.028588e-5
110.9375	4.040733e-5	4.478463e-5	3.934839e-5
111.328125	3.219768e-5	3.31466e-5	2.958056e-5
111.71875	2.859198e-5	2.689984e-5	2.373488e-5
112.109375	3.762589e-5	4.058291e-5	3.535667e-5
112.5	4.051808e-5	4.537889e-5	3.965023e-5
112.890625	3.63536e-5	3.995909e-5	3.468609e-5
113.28125	2.750251e-5	2.667094e-5	2.306756e-5
113.671875	3.227177e-5	3.330509e-5	2.851219e-5
114.0625	3.966428e-5	4.337305e-5	3.816937e-5
114.453125	3.957764e-5	4.394347e-5	3.868088e-5
114.84375	3.302074e-5	3.453355e-5	3.02517e-5
115.234375	2.69991e-5	2.38517e-5	2.085701e-5
115.625	3.616159e-5	3.785213e-5	3.322513e-5
116.015625	4.041308e-5	4.440556e-5	3.888447e-5
116.40625	3.724896e-5	4.053484e-5	3.528683e-5
116.796875	2.845074e-5	2.768105e-5	2.387291e-5
117.1875	3.121391e-5	2.950809e-5	2.572049e-5
117.578125	3.825015e-5	4.05717e-5	3.525082e-5
117.96875	3.897884e-5	4.253732e-5	3.684618e-5
118.359375	3.323223e-5	3.402868e-5	2.976494e-5
118.75	2.541737e-5	2.045872e-5	1.728631e-5
119.140625	3.391866e-5	3.404088e-5	2.925306e-5
119.53125	3.851042e-5	4.102073e-5	3.554142e-5
119.921875	3.80633e-5	3.978461e-5	3.591779e-5
120.3125	2.867003e-5	2.806092e-5	2.369779e-5
120.703125	2.85505e-5	2.591947e-5	2.216072e-5
121.09375	3.561566e-5	3.685158e-5	3.177598e-5
121.484375	3.778529e-5	4.02565e-5	3.445391e-5
121.875	3.311329e-5	3.429987e-5	2.931577e-5
122.265625	2.455881e-5	2.152249e-5	1.831957e-5
122.65625	3.217852e-5	3.09503e-5	2.651654e-5
123.046875	3.747556e-5	3.955096e-5	3.399505e-5
123.4375	3.668632e-5	3.903999e-5	3.376079e-5
123.828125	3.038746e-5	2.985762e-5	2.542135e-5
124.21875	2.802225e-5	2.374748e-5	2.044332e-5
124.609375	3.614897e-5	3.607849e-5	3.134916e-5
125	3.905572e-5	4.128313e-5	3.564991e-5
125.390625	3.572844e-5	3.684567e-5	3.153301e-5
125.78125	2.746071e-5	2.452583e-5	2.087003e-5
126.171875	3.300553e-5	3.043828e-5	2.638138e-5
126.5625	3.945475e-5	4.079629e-5	3.511236e-5
126.953125	3.979239e-5	4.195763e-5	3.593856e-5
127.34375	3.391223e-5	3.328652e-5	2.83809e-5
127.734375	2.88347e-5	2.314617e-5	1.991409e-5
128.125	3.80646e-5	3.742943e-5	3.227612e-5
128.515625	4.240693e-5	4.47418e-5	3.836166e-5
128.90625	3.997776e-5	4.147706e-5	3.536259e-5
129.296875	3.18542e-5	2.917089e-5	2.474855e-5
129.6875	3.513594e-5	3.171254e-5	2.728049e-5
130.078125	4.321091e-5	4.444805e-5	3.826445e-5
130.46875	4.487495e-5	4.769539e-5	4.083835e-5
130.859375	3.956291e-5	3.972171e-5	3.384748e-5
131.25	3.075806e-5	2.410783e-5	2.02294e-5
131.640625	4.160878e-5	4.075587e-5	3.52347e-5
132.03125	4.776401e-5	5.073168e-5	4.370653e-5
132.421875	4.619183e-5	4.882838e-5	4.189477e-5
132.8125	3.770232e-5	3.576333e-5	3.05293e-5
133.203125	3.762984e-5	3.350261e-5	2.886896e-5
133.59375	4.741687e-5	4.91011e-5	4.2325e-5
133.984375	5.049193e-5	5.447229e-5	4.68518e-5
134.375	4.534888e-5	4.667504e-5	4.006725e-5
134.765625	3.434203e-5	2.933017e-5	2.497924e-5
135.15625	4.402777e-5	4.320697e-5	3.686753e-5
135.546875	5.146947e-5	5.526438e-5	4.728345e-5
135.9375	5.079094e-5	5.4527e-5	4.666737e-5
136.328125	4.223639e-5	4.123085e-5	3.520153e-5
136.71875	3.811345e-5	3.380433e-5	2.835734e-5
137.109375	4.909831e-5	5.140187e-5	4.359458e-5
137.5	5.339995e-5	5.838574e-5	4.982324e-5
137.890625	4.901073e-5	5.162104e-5	4.415739e-5
138.28125	3.79242e-5	3.422358e-5	2.907628e-5
138.671875	4.435059e-5	4.361276e-5	3.681019e-5
139.0625	5.327816e-5	5.7839e-5	4.935727e-5
139.453125	5.396931e-5	5.911053e-5	5.074536e-5
139.84375	4.614299e-5	4.682525e-5	4.018996e-5
140.234375	3.795388e-5	3.306033e-5	2.782382e-5
140.625	5.028474e-5	5.263502e-5	4.512413e-5
141.015625	5.608592e-5	6.202224e-5	5.352613e-5
141.40625	5.274771e-5	5.681743e-5	4.924e-5
141.796875	4.177392e-5	3.918117e-5	3.413914e-5
142.1875	4.417286e-5	4.291448e-5	3.656812e-5
142.578125	5.41368e-5	5.89172e-5	5.082549e-5
142.96875	5.584617e-5	6.169544e-5	5.370638e-5
143.359375	4.855936e-5	5.003943e-5	4.386795e-5
143.75	3.572319e-5	3.022004e-5	2.560308e-5
144.140625	4.861149e-5	5.051012e-5	4.338015e-5
144.53125	5.514652e-5	6.102596e-5	5.310446e-5
144.921875	5.275688e-5	5.716691e-5	5.034613e-5
145.3125	4.262457e-5	4.096675e-5	3.653919e-5
145.703125	4.125717e-5	3.914155e-5	3.344509e-5
146.09375	5.168738e-5	5.567947e-5	4.855063e-5
146.484375	5.451871e-5	6.017962e-5	5.326131e-5
146.875	4.869786e-5	5.078589e-5	4.553535e-5
147.265625	3.670825e-5	3.169305e-5	2.87374e-5
147.65625	4.624255e-5	4.688044e-5	4.112114e-5
148.046875	5.391035e-5	5.896759e-5	5.264572e-5
148.4375	5.307899e-5	5.759855e-5	5.211427e-5
148.828125	4.404802e-5	4.339844e-5	3.953089e-5
149.21875	3.924139e-5	3.545944e-5	3.117248e-5
149.609375	5.036506e-5	5.304346e-5	4.77241e-5
150	5.446331e-5	5.959624e-5	5.421262e-5
150.390625	4.967611e-5	5.218373e-5	4.789224e-5
150.78125	3.810637e-5	3.396565e-5	3.152862e-5
151.171875	4.379408e-5	4.281036e-5	3.847182e-5
151.5625	5.189935e-5	5.587211e-5	5.087167e-5
151.953125	5.18039e-5	5.602722e-5	5.151194e-5
152.34375	4.357401e-5	4.322093e-5	4.014944e-5
152.734375	3.530117e-5	3.027264e-5	2.699671e-5
153.125	4.590815e-5	4.727807e-5	4.288464e-5
153.515625	5.026889e-5	5.457524e-5	5.00424e-5
153.90625	4.659498e-5	4.894409e-5	4.540911e-5
154.296875	3.641683e-5	3.320364e-5	3.129015e-5
154.6875	3.840321e-5	3.628038e-5	3.276899e-5
155.078125	4.62851e-5	4.916652e-5	4.498733e-5
155.46875	4.728325e-5	5.105728e-5	4.727029e-5
155.859375	4.085381e-5	4.122064e-5	3.858593e-5
156.25	3.055004e-5	2.476615e-5	2.248422e-5
156.640625	4.091689e-5	4.118859e-5	3.772873e-5
157.03125	4.605614e-5	4.975747e-5	4.610543e-5
157.421875	4.398721e-5	4.684666e-5	4.37258e-5
157.8125	3.558046e-5	3.378676e-5	3.175277e-5
158.203125	3.469378e-5	3.158497e-5	2.899377e-5
158.59375	4.303064e-5	4.524321e-5	4.20115e-5
158.984375	4.532876e-5	4.93296e-5	4.605135e-5
159.375	4.049066e-5	4.198503e-5	3.930406e-5
159.765625	3.060166e-5	2.631e-5	2.47446e-5
160.15625	3.840866e-5	3.798454e-5	3.526518e-5
160.546875	4.457963e-5	4.834904e-5	4.498767e-5
160.9375	4.384777e-5	4.762159e-5	4.438456e-5
161.328125	3.651527e-5	3.598831e-5	3.367855e-5
161.71875	3.254341e-5	2.882251e-5	2.6635e-5
162.109375	4.163988e-5	4.388568e-5	4.050637e-5
162.5	4.515551e-5	4.998384e-5	4.615537e-5
162.890625	4.152956e-5	4.412424e-5	4.084047e-5
163.28125	3.234339e-5	2.920567e-5	2.71068e-5
163.671875	3.712627e-5	3.672907e-5	3.336845e-5
164.0625	4.450254e-5	4.894188e-5	4.448225e-5
164.453125	4.524854e-5	5.01262e-5	4.566615e-5
164.84375	3.906512e-5	3.977826e-5	3.63145e-5
165.234375	3.202653e-5	2.789918e-5	2.511273e-5
165.625	4.256034e-5	4.512163e-5	4.053074e-5
166.015625	4.803624e-5	5.398481e-5	4.855307e-5
166.40625	4.605805e-5	5.040977e-5	4.526944e-5
166.796875	3.747372e-5	3.58172e-5	3.211724e-5
167.1875	3.980501e-5	3.882736e-5	3.504803e-5
167.578125	4.991176e-5	5.500685e-5	4.945549e-5
167.96875	5.306563e-5	5.970083e-5	5.344053e-5
168.359375	4.764894e-5	5.024445e-5	4.491887e-5
168.75	3.572142e-5	3.068628e-5	2.7381e-5
169.140625	4.993373e-5	5.21089e-5	4.709867e-5
169.53125	5.842583e-5	6.565778e-5	5.891605e-5
169.921875	5.774458e-5	6.394983e-5	5.728479e-5
170.3125	4.841987e-5	4.751699e-5	4.242106e-5
170.703125	4.66601e-5	4.404236e-5	4.019902e-5
171.09375	6.025488e-5	6.584434e-5	5.908366e-5
171.484375	6.547358e-5	7.383507e-5	6.584669e-5
171.875	6.003343e-5	6.398319e-5	5.709819e-5
172.265625	4.676552e-5	4.061839e-5	3.667122e-5
172.65625	5.790256e-5	5.947824e-5	5.325634e-5
173.046875	6.876532e-5	7.720469e-5	6.83895e-5
173.4375	6.915658e-5	7.683364e-5	6.79424e-5
173.828125	5.895781e-5	5.858201e-5	5.223571e-5
174.21875	5.171081e-5	4.728214e-5	4.234037e-5
174.609375	6.731287e-5	7.307086e-5	6.428743e-5
175	7.446883e-5	8.395559e-5	7.358627e-5
175.390625	6.968395e-5	7.474168e-5	6.570552e-5
175.78125	5.531115e-5	4.969906e-5	4.425483e-5
176.171875	6.221486e-5	6.258277e-5	5.519899e-5
176.5625	7.545656e-5	8.401994e-5	7.339043e-5
176.953125	7.77188e-5	8.672917e-5	7.556778e-5
177.34375	6.783014e-5	6.903448e-5	6.04524e-5
177.734375	5.452093e-5	4.747658e-5	4.250993e-5
178.125	7.253271e-5	7.718852e-5	6.763684e-5
178.515625	8.185775e-5	9.210379e-5	8.008378e-5
178.90625	7.824753e-5	8.511049e-5	7.398876e-5
179.296875	6.323327e-5	5.896347e-5	5.201864e-5
179.6875	6.517692e-5	6.341803e-5	5.593683e-5
180.078125	8.041227e-5	8.891075e-5	7.710636e-5
180.46875	8.403528e-5	9.422624e-5	8.141501e-5
180.859375	7.426518e-5	7.693086e-5	6.69236e-5
181.25	5.346066e-5	4.488702e-5	4.005971e-5
181.640625	7.3159e-5	7.678357e-5	6.645418e-5
182.03125	8.352828e-5	9.401415e-5	8.056514e-5
182.421875	8.071495e-5	8.859207e-5	7.606726e-5
182.8125	6.606777e-5	6.338086e-5	5.517243e-5
183.203125	6.193984e-5	5.864595e-5	5.086752e-5
183.59375	7.740885e-5	8.503105e-5	7.23607e-5
183.984375	8.216064e-5	9.250048e-5	7.849622e-5
184.375	7.373811e-5	7.789539e-5	6.644554e-5
184.765625	5.60813e-5	4.823602e-5	4.200849e-5
185.15625	6.775586e-5	6.977733e-5	5.959248e-5
